,0,1,2,3,4,5
13,한 남자가 도로를 달리고 있다.,판다 개가 도로에서 달리고 있다.,1.6670000553131104,0.774091362953186,-147.62515258789062,-6.758472442626953
14,개가 베이컨을 등에서 떼려고 하고 있다.,개가 등에 있는 베이컨을 먹으려고 하고 있다.,3.75,0.9360357522964478,-77.3790512084961,-3.466413974761963
15,북극곰이 눈 위에서 미끄러지고 있다.,북극곰이 눈 위로 미끄러져 가고 있다.,5.0,0.9718086123466492,-54.77729797363281,-2.510467052459717
16,여자가 글을 쓰고 있다.,여자가 수영을 하고 있다.,0.5,0.6237567663192749,-183.4791717529297,-8.425435066223145
17,고양이가 아기의 얼굴을 문지르고 있다.,고양이가 아기에게 문지르고 있다.,3.799999952316284,0.9626321196556091,-60.42894744873047,-2.706298828125
18,남자가 말을 타고 있다.,남자가 말을 타고 있다.,5.0,0.9999998807907104,-0.1102207601070404,-0.0049672555178403854
19,한 남자가 냄비에 기름을 부어 넣는다.,한 남자가 냄비에 와인을 붓는다.,3.200000047683716,0.8724226951599121,-109.3403549194336,-5.027654647827148
20,남자가 기타를 치고 있다.,한 소녀가 기타를 치고 있다.,2.799999952316284,0.9063288569450378,-90.5833511352539,-4.123073577880859
21,판다가 슬라이드 아래로 미끄러져 내려간다.,판다가 슬라이드 아래로 미끄러진다.,4.599999904632568,0.9493702054023743,-67.78915405273438,-3.079127073287964
22,여자가 뭔가를 먹고 있다.,한 여성이 고기를 먹고 있다.,3.0,0.6991558074951172,-165.1387481689453,-7.5036301612854
23,한 여자가 감자 껍질을 벗긴다.,한 여성이 감자 껍질을 벗기고 있다.,5.0,0.8385593891143799,-122.41780090332031,-5.6077470779418945
24,그 소년은 자전거에서 떨어졌다.,한 소년이 자전거에서 떨어진다.,4.800000190734863,0.9156424403190613,-91.3384780883789,-4.077775478363037
25,여자가 플루트를 연주하고 있다.,한 여성이 플루트를 연주하고 있다.,5.0,0.9584100246429443,-63.75733947753906,-2.851085901260376
26,토끼가 독수리에게서 뛰고 있다.,토끼가 독수리에게서 도망치고 있다.,4.199999809265137,0.9468799233436584,-69.41981506347656,-3.1067161560058594
27,여자가 빵을 곁들인 돼지고기를 튀기고 있다.,한 여성이 빵을 곁들인 돼지고기를 요리하고 있다.,4.199999809265137,0.9150463938713074,-87.37123107910156,-4.036346435546875
28,한 소녀가 연을 날리고 있다.,달리는 소녀가 연을 날리고 있다.,4.0,0.9530293941497803,-69.36670684814453,-3.146507740020752
29,한 남자가 기계식 황소를 타고 있다.,한 남자가 기계식 황소를 탔다.,4.0,0.9635711312294006,-59.15599822998047,-2.670069932937622
30,남자가 기타를 연주하고 있다.,남자가 기타를 치고 있다.,4.908999919891357,0.9695199131965637,-51.275089263916016,-2.3373947143554688
31,한 여성이 다른 여성들과 춤추고 노래하고 있다.,한 여성이 빗속에서 춤추고 노래하고 있다.,3.0,0.8042693138122559,-136.77520751953125,-6.263251304626465
32,남자가 빵을 자르고 있다.,남자가 양파를 자르고 있다.,2.4000000953674316,0.8878509998321533,-102.7574234008789,-4.601109027862549
33,남자가 팬에 기름을 부어 넣고 있다.,남자가 프라이팬에 기름을 부어 넣고 있다.,4.199999809265137,0.8355568647384644,-128.02203369140625,-5.802174091339111
34,사자가 사람들과 놀고 있다.,사자가 두 남자와 놀고 있다.,3.4000000953674316,0.9057177305221558,-95.1746826171875,-4.272660255432129
35,개가 스케이트보드를 탄다.,개가 스케이트보드를 타고 있다.,5.0,0.9621473550796509,-61.0686149597168,-2.765904188156128
36,누군가가 동상을 조각하고 있다.,한 남자가 조각상을 조각하고 있다.,3.75,0.8770610690116882,-103.9937744140625,-4.681912422180176
37,한 여성이 양파를 자르고 있다.,남자가 양파를 자르고 있다.,2.75,0.9140272736549377,-88.62989807128906,-4.014740943908691
38,여자는 새우 껍질을 벗긴다.,한 여성이 새우 껍질을 벗기고 있다.,5.0,0.7442933917045593,-153.5419464111328,-7.1124677658081055
39,한 여성이 생선 튀김을 하고 있다.,한 여성이 생선을 요리하고 있다.,4.0,0.8914767503738403,-100.16905975341797,-4.550798416137695
40,한 여성이 일렉트릭 기타를 연주하고 있다.,한 여성이 기타를 치고 있다.,3.5999999046325684,0.9403693079948425,-73.47032928466797,-3.3236236572265625
41,새끼 호랑이가 공을 가지고 놀고 있다.,아기가 인형을 가지고 놀고 있다.,1.600000023841858,0.8071810007095337,-135.76751708984375,-6.175236225128174
42,사람이 토마토를 자르고 있다.,사람이 고기를 썰고 있다.,1.75,0.835862934589386,-125.96967315673828,-5.637899875640869
43,사람이 양파를 잘랐다.,사람이 양파를 자르고 있다.,5.0,0.9201667904853821,-85.19950866699219,-3.839776039123535
44,한 남자가 피아노를 치고 있다.,한 여성이 바이올린을 연주하고 있다.,1.0,0.7674276828765869,-144.945068359375,-6.546807289123535
45,한 여성이 플루트를 연주하고 있다.,남자가 기타를 치고 있다.,1.0,0.7245235443115234,-155.10134887695312,-7.199320316314697
46,남자가 감자를 자르고 있다.,남자가 당근을 자르고 있다.,2.375,0.9222368597984314,-84.03018188476562,-3.876336097717285
47,한 아이가 기타를 치고 있다.,한 소년이 기타를 치고 있다.,3.799999952316284,0.9261724352836609,-82.13177490234375,-3.701349973678589
48,한 소년이 기타를 치고 있다.,남자가 기타를 치고 있다.,3.200000047683716,0.9022022485733032,-93.21693420410156,-4.244415760040283
49,남자가 기타를 치고 있다.,한 소년이 기타를 치고 있다.,3.200000047683716,0.902187168598175,-93.23282623291016,-4.245048999786377
50,어린 소년이 키보드를 연주하고 있다.,한 소년이 키보드를 하고 있다.,4.400000095367432,0.8714768886566162,-111.08035278320312,-4.960676670074463
51,남자가 기타를 치고 있다.,한 남자가 일렉트릭 기타를 연주하고 있다.,3.75,0.9177506566047668,-85.33035278320312,-3.8982720375061035
52,개가 아기를 핥는다.,개가 아기를 핥고 있다.,4.75,0.9322459697723389,-72.1917724609375,-3.402979612350464
53,한 여성이 양파를 자르고 있다.,남자가 양파를 자르고 있다.,3.200000047683716,0.9140272736549377,-88.62989807128906,-4.014740943908691
54,남자가 기타를 치고 있다.,남자가 드럼을 치고 있다.,1.555999994277954,0.9269567131996155,-77.74674987792969,-3.611537218093872
55,여자가 후추를 썰고 있다.,여자가 고추를 자르고 있다.,3.937999963760376,0.8508620858192444,-120.44192504882812,-5.377997875213623
56,남자가 드럼을 치고 있다.,남자가 드럼을 연주한다.,5.0,0.9358078241348267,-76.17623901367188,-3.4129130840301514
57,여자가 말을 탄다.,여자가 말을 타고 있다.,5.0,0.8994796872138977,-94.63885498046875,-4.267320156097412
58,남자가 나무 옆에서 바나나를 먹고 있다.,한 남자가 바나나를 먹고 있다.,4.0,0.9301350116729736,-79.6441650390625,-3.607191324234009
59,고양이가 키보드를 연주하고 있다.,한 남자가 두 개의 키보드를 연주하고 있다.,1.600000023841858,0.8119527697563171,-129.7984619140625,-5.907773971557617
60,한 남자가 도끼로 나무를 베다.,한 남자가 도끼로 나무를 베었다.,4.75,0.9742271304130554,-51.851078033447266,-2.365769386291504
61,한 아이가 장난감 전화기로 놀고 있다.,한 어린 소년이 장난감 전화기로 놀고 있다.,3.5,0.9378500580787659,-74.66313171386719,-3.440371513366699
62,한 남자가 오토바이를 타고 있다.,남자가 말을 타고 있다.,1.399999976158142,0.7958691120147705,-138.2064208984375,-6.197254180908203
63,한 남자가 오토바이를 타고 있다.,남자가 말을 타고 있다.,1.399999976158142,0.7958691120147705,-138.2064208984375,-6.197254180908203
64,다람쥐가 원을 그리며 빙빙 돌고 있다.,다람쥐가 원을 그리며 돌고 있다.,4.0,0.986007809638977,-37.505348205566406,-1.7045782804489136
65,남자와 여자가 키스하고 있다.,남자와 여자의 키스...,5.0,0.8731244802474976,-107.36486053466797,-4.904789924621582
66,한 남자가 차에 타고 있다.,한 남자가 차고에서 차에 타고 있다.,3.8329999446868896,0.9273363351821899,-80.60462951660156,-3.739401340484619
67,남자가 춤을 추고 있다.,남자가 말하고 있다.,0.6000000238418579,0.6573371887207031,-169.45626831054688,-7.8264079093933105
68,한 남자가 기타를 치고 노래를 부르고 있다.,남자가 기타를 치고 있다.,2.9170000553131104,0.9204667806625366,-83.2439956665039,-3.8367433547973633
69,사람이 버섯을 자르고 있다.,사람이 칼로 버섯을 자르고 있다.,4.199999809265137,0.9543337225914001,-63.82529067993164,-2.9879846572875977
70,호랑이 새끼가 소리를 내고 있다.,호랑이가 주위를 돌아다니고 있다.,2.0,0.8520336151123047,-117.73312377929688,-5.380300998687744
71,사람이 양파를 자르고 있다.,사람이 양파 껍질을 벗기고 있다.,2.5999999046325684,0.8671481609344482,-109.9273681640625,-5.110470294952393
72,한 남자가 피아노를 치고 있다.,남자가 트럼펫을 연주하고 있다.,1.600000023841858,0.8203331828117371,-127.55664825439453,-5.793167591094971
73,한 여성이 감자 껍질을 벗기고 있다.,여자가 사과 껍질을 벗기고 있다.,2.0,0.8477094173431396,-120.90705871582031,-5.469518661499023
74,판카가 대나무를 먹고 있다.,판다 곰이 대나무를 먹고 있다.,4.199999809265137,0.8495475053787231,-119.19505310058594,-5.357613563537598
75,사람이 양파 껍질을 벗기고 있다.,사람이 가지를 껍질을 벗기고 있다.,2.0,0.839673638343811,-127.28546142578125,-5.836074352264404
76,원숭이는 다른 원숭이를 밀고 갑니다.,원숭이가 다른 원숭이를 밀었다.,4.800000190734863,0.9249348044395447,-83.00611114501953,-3.7828288078308105
77,다람쥐가 원을 그리며 돌고 있다.,다람쥐가 원을 그리며 움직이고 있다.,4.400000095367432,0.9853910207748413,-38.55983352661133,-1.7409037351608276
78,남자가 신발끈을 묶고 있다.,남자가 신발 끈을 묶는다.,5.0,0.9316364526748657,-81.37994384765625,-3.7259035110473633
79,한 소년이 노래를 부르고 피아노를 치고 있다.,한 소년이 피아노를 치고 있다.,3.0,0.9493601322174072,-67.3077392578125,-3.086409330368042
80,개가 물 멜론을 먹고 있다.,개가 수박 한 조각을 먹고 있다.,4.25,0.9011428356170654,-98.2989273071289,-4.43676233291626
81,한 여성이 브로콜리를 자르고 있다.,한 여성이 칼로 브로콜리를 자르고 있다.,4.25,0.9616592526435852,-58.74707794189453,-2.713071346282959
82,남자가 감자 껍질을 벗기고 있다.,한 남자가 감자 껍질을 벗겼다.,3.799999952316284,0.9369142055511475,-77.7861557006836,-3.5530145168304443
83,한 여성이 기타를 치고 있다.,남자가 기타를 연주한다.,2.4000000953674316,0.8182127475738525,-127.22105407714844,-5.818235874176025
84,한 여성이 토마토를 자르고 있다.,남자가 양파를 썰고 있다.,1.600000023841858,0.7982348203659058,-136.50759887695312,-6.245060443878174
85,한 남자가 수중에서 수영을 한다.,한 여성이 물속에서 수영하고 있다.,2.0,0.8793286681175232,-111.35090637207031,-5.018725395202637
86,남자와 여자가 이야기를 하고 있다.,한 남자와 여자가 먹고 있다.,1.600000023841858,0.8289062976837158,-120.42768096923828,-5.473048210144043
87,작은 개가 요가공을 쫓고 있다.,개가 공을 쫓고 있다.,4.0,0.8235040903091431,-129.936279296875,-5.863221168518066
88,남자들이 크리켓을 하고 있다.,남자들이 농구를 하고 있다.,2.200000047683716,0.767242968082428,-149.88711547851562,-6.776089668273926
89,한 남자가 오토바이를 타고 떠난다.,한 남자가 오토바이를 타고 있다.,4.400000095367432,0.8931077718734741,-101.15123748779297,-4.596837520599365
90,남자가 기타를 치고 있다.,한 남자가 기타를 부르고 연주하고 있다.,3.5999999046325684,0.9256190657615662,-81.20649719238281,-3.715116024017334
91,그 남자는 전화로 말했다.,남자가 전화로 말하고 있다.,3.5999999046325684,0.8899234533309937,-95.18218994140625,-4.336479187011719
92,남자가 낚시를 하고 있다.,남자가 운동을 하고 있다.,0.5,0.7092392444610596,-166.259033203125,-7.483024597167969
93,남자가 공중 부양하고 있다.,남자가 말하고 있다.,0.800000011920929,0.6408069729804993,-175.4641876220703,-7.911810874938965
94,두 소년이 운전을 하고 있다.,두 개의 만이 춤추고 있다.,0.6000000238418579,0.5904473066329956,-193.45840454101562,-8.751300811767578
95,남자가 말을 타고 있다.,한 소녀가 말을 타고 있다.,2.5999999046325684,0.8814492225646973,-104.18923950195312,-4.701826572418213
96,한 남자가 자전거를 타고 있다.,원숭이가 자전거를 타고 있다.,2.0,0.7603641748428345,-150.86614990234375,-6.787328720092773
97,한 남자가 감자를 썰고 있다.,한 여성이 감자 껍질을 벗기고 있다.,2.200000047683716,0.8247760534286499,-128.1673583984375,-5.856671333312988
98,한 여성이 감자 껍질을 벗기고 있다.,남자가 감자를 자르고 있다.,2.4000000953674316,0.8273787498474121,-127.76280212402344,-5.789735317230225
99,남자가 기타를 치고 있다.,소뇌는 기타를 치고 있다.,3.5999999046325684,0.8345704674720764,-115.3763427734375,-5.326813220977783
100,한 여성이 부추를 자르고 있다.,한 여성이 생강을 썰고 있다.,2.200000047683716,0.8668371438980103,-110.6761245727539,-5.005372047424316
101,남자가 종이 접시를 잘랐다.,남자가 종이 접시를 자르고 있다.,4.800000190734863,0.9143993258476257,-89.20381164550781,-4.017717361450195
102,남자가 기타를 연주하고 있다.,남자가 플루트를 연주하고 있다.,1.6430000066757202,0.845824658870697,-119.45425415039062,-5.3738226890563965
103,한 남자가 피아노를 치고 있다.,남자가 바이올린을 연주하고 있다.,1.75,0.827415406703949,-122.46110534667969,-5.546992778778076
104,한 여성이 고기를 썰고 있다.,여자가 고기를 구우고 있다.,2.25,0.8299422860145569,-124.83539581298828,-5.628294944763184
105,한 남자가 키보드를 가지고 놀고 있다.,한 남자가 키보드 피아노를 연주하고 있다.,4.0,0.6997227072715759,-164.8511962890625,-7.482652187347412
106,그 숙녀는 양파를 잘랐다.,그 여자는 양파를 잘랐다.,4.800000190734863,0.9191839694976807,-84.36981201171875,-3.876024007797241
107,누군가가 물속에 국수를 넣고 있다.,한 여성이 물 속에서 국수를 끓이고 있다.,3.200000047683716,0.8868740200996399,-103.25845336914062,-4.684961318969727
108,라이오넬 리치가 천장에서 춤을 추고 있다.,라이오넬 리치는 천장에 서서 춤을 춘다.,4.0,0.9205057621002197,-85.8553466796875,-3.853139638900757
109,남자가 피아노를 치고 있다.,사람이 피아노를 치고 있다.,4.400000095367432,0.9291695356369019,-78.79622650146484,-3.55964994430542
110,한 여성이 플루트를 연주하고 있다.,한 여성이 플루트를 연주한다.,4.599999904632568,0.9676917195320129,-56.6741943359375,-2.5571885108947754
111,소년이 달력을 확인하고 있다.,소년이 달력을 보고 있다.,3.799999952316284,0.9633786678314209,-55.872535705566406,-2.5351710319519043
112,여자가 양파를 자르고 있다.,여자가 양파를 잘랐다.,4.800000190734863,0.9138875007629395,-88.8607177734375,-4.000526428222656
113,남자가 기타를 치고 있다.,남자가 기타를 연주한다.,4.85699987411499,0.9288278818130493,-80.21525573730469,-3.616929054260254
114,한 여성이 재봉틀을 사용하고 있다.,한 여성이 기계에 바느질하고 있다.,5.0,0.8726420402526855,-110.56455993652344,-4.938546180725098
115,한 여성이 팬케이크를 뒤집고 있다.,만화 요리사가 팬케이크를 뒤집고 있다.,2.5329999923706055,0.8602349758148193,-114.51992797851562,-5.172203063964844
116,한 남자가 도로를 달리고 있다.,차가 도로를 따라 운전하고 있다.,1.0,0.82091224193573,-133.57398986816406,-6.057790756225586
117,남자가 말을 타고 있다.,한 남자가 전화로 말하고 있다.,1.0,0.6942774057388306,-164.716064453125,-7.388416767120361
118,남자가 자전거를 타고 있다.,남자가 말을 타고 있다.,2.0,0.8556433916091919,-114.98680877685547,-5.174392223358154
119,여자가 춤을 추고 있다.,남자가 먹고 있다.,0.14300000667572021,0.6655654907226562,-170.6541748046875,-7.828360080718994
120,남자가 피아노를 치고 있다.,남자가 플루트를 연주하고 있다.,2.0,0.8329574465751648,-122.88795471191406,-5.569003582000732
121,남자가 플루트를 연주하고 있다.,남자가 피아노를 치고 있다.,1.600000023841858,0.8330053091049194,-122.87504577636719,-5.568493843078613
122,남자가 빙글빙글 돌고 있다.,남자가 춤을 추고 있다.,1.600000023841858,0.6297613382339478,-182.41278076171875,-8.369455337524414
123,원숭이가 사지에서 사지로 흔들리고 있다.,원숭이가 나무에서 나무로 흔들리고 있다.,3.4000000953674316,0.8664628267288208,-114.27227783203125,-5.112266540527344
124,사람들이 기차에서 내렸다.,사람들은 역에서 기차에서 내렸다.,4.0,0.9562687873840332,-65.13612365722656,-3.0179905891418457
125,개가 트램폴린을 타고 뛰어오르고 있다.,개 한 마리가 트램폴린을 타고 튕겨 나온다.,4.800000190734863,0.9046098589897156,-99.77581024169922,-4.4438157081604
126,한 소년이 악기를 연주하고 있다.,남자가 트럼펫을 연주하고 있다.,2.5,0.7954266667366028,-137.4051513671875,-6.16272497177124
127,한 여성이 기타를 연주한다.,한 남자가 기타를 부르고 연주한다.,1.75,0.8945813179016113,-98.17892456054688,-4.471309185028076
128,여자가 캔을 따고 있다.,한 여성이 토마토를 자르고 있다.,1.0,0.7156464457511902,-166.31893920898438,-7.536117076873779
129,남자가 밧줄을 타고 올라가고 있다.,한 남자가 밧줄을 타고 올라간다.,5.0,0.9321523904800415,-80.69087982177734,-3.6866109371185303
130,남자가 차를 들어 올리고 있다.,한 남자가 벽을 오르고 있다.,1.399999976158142,0.7553204298019409,-149.3804168701172,-6.8777852058410645
131,한 남자와 여자가 지프를 타고 거리를 운전하고 있다.,한 남자와 여자가 야외 차량을 타고 길을 따라 운전하고 있다.,4.0,0.906216025352478,-95.66781616210938,-4.293868541717529
132,셔츠를 벗은 남자는 의자에 앉아 있었다.,셔츠를 벗은 남자가 의자에 앉아 있다.,3.799999952316284,0.9760046601295471,-46.21356201171875,-2.1016955375671387
133,두 여자가 레슬링을 하고 있다.,두 여자가 바닥에서 씨름하고 있다.,4.0,0.7770349979400635,-146.3734893798828,-6.605428218841553
134,강아지는 파란 테니스 공으로 경기를 했다.,강아지가 테니스 공을 가지고 놀고 있다.,4.0,0.8720337152481079,-107.56949615478516,-4.943636417388916
135,캥거루가 뭔가를 먹고 있다.,캥거루가 먹고 있다.,4.800000190734863,0.9366944432258606,-71.56664276123047,-3.342327833175659
136,고양이가 피아노를 치고 있다.,남자가 기타를 치고 있다.,0.6000000238418579,0.7639199495315552,-141.7024383544922,-6.502788066864014
137,남자가 칼로 카펫을 베었다.,남자가 칼로 카펫을 자르고 있다.,4.75,0.8641859292984009,-111.32207489013672,-5.13607931137085
138,한 여성이 전동 스쿠터를 타고 길을 따라 내려간다.,남자가 모터 스쿠터를 타고 있다.,2.200000047683716,0.8442904949188232,-124.69418334960938,-5.612339496612549
139,누군가가 야채를 자르고 있다.,누군가가 토마토를 자르고 있다.,3.0,0.9443528652191162,-72.7251968383789,-3.263808250427246
140,여자가 춤을 추고 있다.,남자가 말하고 있다.,0.0,0.6203599572181702,-178.88621520996094,-8.231074333190918
141,개가 아기의 침을 핥는다.,개가 아기를 핥는다.,2.200000047683716,0.8668622374534607,-105.3077621459961,-4.86162805557251
142,남자가 보트를 노를 저고 있다.,한 남자가 토마토를 자르고 있다.,0.4000000059604645,0.6251039505004883,-187.21441650390625,-8.465360641479492
143,한 남자가 감자를 잘라낸다.,한 남자가 감자를 썰다.,4.800000190734863,0.9118164777755737,-92.63849639892578,-4.1791486740112305
144,한 여성이 마늘을 잘게 자르고 있다.,여자가 마늘을 썰고 있다.,4.800000190734863,0.9049553871154785,-95.91925048828125,-4.332028388977051
145,동물이 원을 그리며 달리고 있다.,다람쥐가 원을 그리며 달린다.,3.799999952316284,0.8560076951980591,-117.86001586914062,-5.3512420654296875
146,한 남자가 밧줄 다리를 천천히 건너고 있다.,한 소년이 다리를 건너고 있다.,3.0,0.8381054401397705,-125.2220458984375,-5.641493320465088
147,남자가 기타를 치고 있다.,방에 앉아 있는 한 남자가 기타를 치고 있다.,4.0,0.8658468127250671,-107.72992706298828,-4.981520175933838
148,한 남자가 플루트를 연주한다.,남자가 플루트를 연주하고 있다.,5.0,0.9522970914840698,-65.90497589111328,-3.0684502124786377
149,한 여성이 달걀 두 개를 유리 그릇에 찢는다.,여자가 달걀을 그릇에 깨고 있다.,3.799999952316284,0.882948637008667,-105.73236846923828,-4.778655529022217
150,남자가 생선을 자르고 있다.,남자는 물고기를 내장으로 찔러 낸다.,3.0,0.6946921348571777,-171.55731201171875,-7.720608234405518
151,두 남자가 여행 가방을 차 트렁크에 넣고 있다.,남자들이 차 트렁크에 여행 가방을 넣고 있다.,4.400000095367432,0.966241180896759,-57.53294372558594,-2.5638315677642822
152,어떤 남자는 토마토에 기름을 붓는다.,남자는 잘린 토마토에 기름을 부었다.,3.799999952316284,0.8869693279266357,-99.85610961914062,-4.642637252807617
153,남자가 무언가를 자르고 있다.,남자가 빵을 자르고 있다.,3.0,0.8528927564620972,-116.13356018066406,-5.260432243347168
154,남자가 카누를 노를 저고 있다.,남자가 하프를 연주하고 있다.,0.6669999957084656,0.7113210558891296,-161.31585693359375,-7.255436420440674
155,한 남자와 여자가 숲을 함께 걷고 있다.,한 남자와 여자가 숲이 우거진 지역을 팔짱을 끼고 걷고 있다.,4.0,0.9065364599227905,-96.98249816894531,-4.33223819732666
156,그 여자는 캥거루를 집어 들었다.,한 여성이 아기 캥거루를 집어 든다.,3.75,0.7658865451812744,-137.43978881835938,-6.17274284362793
157,물고기가 수영하고 있다.,물고기가 수영을 하고 있다.,4.132999897003174,0.9865196347236633,-36.82933044433594,-1.6903513669967651
158,두 명의 여성이 음식물 처리기에 뭔가를 섞는다.,두 여자가 믹서기로 뭔가를 만든다.,4.0,0.631799042224884,-188.7333221435547,-8.558928489685059
159,사람이 큰 파도를 타고 있다.,사람이 서핑을 하고 있다.,3.5999999046325684,0.8149828314781189,-132.6585235595703,-6.04995584487915
160,남자가 기타를 치고 있다.,남자가 목표물을 찌르고 있다.,1.2000000476837158,0.5705689191818237,-202.22537231445312,-9.128417015075684
161,한 남자가 밴드에서 플루트를 연주하고 있다.,남자가 기타를 치고 있다.,1.600000023841858,0.8165496587753296,-128.70960998535156,-5.885800361633301
162,그 남자는 빵 덩어리에 버터를 뿌렸다.,한 남자가 빵에 버터를 바르고 있다.,4.0,0.8936020135879517,-97.4701919555664,-4.560251712799072
163,사람이 국수를 끓이고 있다.,한 여성이 물 속에서 국수를 끓이고 있다.,4.0,0.8850975036621094,-101.97350311279297,-4.67018461227417
164,한 무리의 사람들이 언덕에서 춤을 춘다.,한 무리의 사람들이 춤을 추고 있다.,3.200000047683716,0.8892223834991455,-105.09957885742188,-4.775293350219727
165,한 남자가 밖에서 춤을 추고 있다.,남자가 플루트를 연주하고 있다.,1.0,0.5679267048835754,-200.73455810546875,-9.114930152893066
166,여자가 남자에게 먹이를 주고 있다.,한 여성이 고기를 섞고 있다.,1.0,0.663526177406311,-175.48538208007812,-7.977879524230957
167,한 남자가 오븐에 팬을 넣고 있다.,여자가 양파를 자르고 있다.,0.6000000238418579,0.6279478073120117,-187.4149932861328,-8.436446189880371
168,한 여성이 책상에 앉아 있다.,여자가 당나귀를 타고 있다.,0.4000000059604645,0.5619099736213684,-201.20648193359375,-9.033302307128906
169,의료진은 환자를 들것에 실어 운반한다.,의사가 환자를 들것에 싣고 달려간다.,3.4000000953674316,0.8857779502868652,-108.57968139648438,-4.827114582061768
170,한 여성이 무대에서 플루트를 연주하고 있다.,여자가 플루트를 연주하고 있다.,3.5999999046325684,0.9374571442604065,-78.22515869140625,-3.5216212272644043
171,두 마리의 아기 판다가 놀고 있다.,두 개의 판다가 함께 누워 있다.,3.0,0.895378589630127,-102.90095520019531,-4.669813632965088
172,아기가 웃고 있다.,아기가 웃고 낄낄거리고 있다.,4.0,0.8963025808334351,-93.33597564697266,-4.311982154846191
173,남자가 기타를 치고 있다.,한 소년이 피아노를 치고 있다.,1.2000000476837158,0.7889785766601562,-137.9032440185547,-6.198467254638672
174,남자가 종이를 접고 있다.,여자가 후추를 썰고 있다.,0.6000000238418579,0.6422343254089355,-180.83889770507812,-8.181727409362793
175,세 명의 여성이 춤을 추고 있다.,남자가 춤을 추고 있다.,1.600000023841858,0.8841937184333801,-104.06851196289062,-4.762589931488037
176,고양이들이 서로 놀고 있다.,두 마리의 고양이가 서로 싸우고 있다.,2.5999999046325684,0.8884285688400269,-105.865478515625,-4.768402099609375
177,사람이 글을 쓰고 있다.,사람이 연필로 글을 쓰고 있다.,3.5999999046325684,0.8179244995117188,-131.76698303222656,-5.914656639099121
178,남자가 달리고 있다.,한 남자가 길을 달리고 있다.,3.5,0.86185622215271,-114.70089721679688,-5.299472808837891
179,여자가 반죽을 굴리고 있다.,한 여성이 밀가루를 뿌리고 반죽을 굴리고 있다.,3.765000104904175,0.8732280731201172,-108.16597747802734,-5.01065731048584
180,한 여성이 고기에 향신료를 첨가하고 있다.,여자가 고기에 설탕을 첨가하고 있다.,2.75,0.794373095035553,-136.13401794433594,-6.244410991668701
181,한 여성이 생선에 기름을 첨가하고 있다.,한 여성이 생선에 물을 붓고 있다.,2.25,0.8592597246170044,-114.21015930175781,-5.160850524902344
182,어린 소년이 기타를 들고 있다.,어린 소년이 기타를 치고 있다.,2.75,0.972991406917572,-49.379154205322266,-2.2630486488342285
183,치타가 달리고 있다.,치타가 들판을 가로질러 달리고 있다.,3.799999952316284,0.7693331241607666,-152.45550537109375,-6.903902053833008
184,남자가 피자를 먹고 있다.,한 남자가 피자 한 조각을 먹고 있다.,4.800000190734863,0.9314854145050049,-79.183837890625,-3.6322693824768066
185,오랑우탄이 버스를 타고 있다.,원숭이가 버스를 타고 있다.,3.5999999046325684,0.8169939517974854,-130.2012481689453,-6.006105899810791
186,남자와 여자는 식당에서 이야기를 한다.,남자와 여자가 자전거를 타고 있다.,1.2000000476837158,0.6024739742279053,-186.12811279296875,-8.592101097106934
